ns,nd,nf,entropy,la,ld,lt,fix,NEDV,AGE,NUC,EXP,REXP,SEXP,bug_introducing
1,10,44,0.992806,1,1,0,0,2,5819,2,3332,0,3332,0
1,10,44,0.992806,1,1,0,0,2,5819,2,3332,0,3332,0
1,10,44,0.992806,1,1,0,0,2,5819,2,3332,0,3332,0
1,10,44,0.992806,1,1,0,0,2,5819,2,3332,0,3332,0
1,10,44,0.992806,1,1,0,0,2,5819,2,3332,0,3332,0
1,10,44,0.992806,1,1,0,0,2,5797,2,3332,0,3332,0
1,10,44,0.992806,1,1,0,0,2,5775,2,3332,0,3332,0
1,10,44,0.992806,1,1,0,0,2,5775,2,3332,0,3332,0
1,10,44,0.992806,1,1,0,0,2,85009,3,3332,1,3332,0
1,10,44,0.992806,1,1,0,0,2,5753,2,3332,0,3332,0
1,10,44,0.992806,1,1,0,0,2,85009,3,3332,1,3332,0
