@relation 'MyLucene-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute commit_hour numeric
@attribute cumulative_bug_count numeric
@attribute change_log_length numeric
@attribute changed_LOC numeric
@attribute nd numeric
@attribute entropy numeric
@attribute la numeric
@attribute AGE {7938632.0,138.0,9707.0,8300.0,3937699.0,243437.0,243505.0,259621.0,2.8470231E7,242.0,582042.0,93843.0,0.0,2335332.0,1064838.0,712043.0,2276333.0,961875.0,4451746.0,774853.0,6931638.0,431175.0,5287162.0,5286572.0,1.2041838E7,4760979.0,2113213.0,1575119.0,4290911.0,2868435.0,4703288.0,544814.0,3254401.0,1283829.0,3491681.0,null}
@attribute CountDeclClassVariable_delta numeric
@attribute CountSemicolon_delta numeric
@attribute CountDeclmethodNameDefault_delta numeric
@attribute SumCyclomaticModified_delta numeric
@attribute CountLineCodeDecl_delta numeric
@attribute CountLineCode_delta numeric
@attribute CountDeclInstancemethodName_delta numeric
@attribute CountLineBlank_delta numeric
@attribute CountLine_delta numeric
@attribute CountDeclClassmethodName_delta numeric
@attribute CountDeclmethodNamePrivate_delta numeric
@attribute CountDeclmethodNamePublic_delta numeric
@attribute CountDeclClass_delta numeric
@attribute CountDeclmethodNameProtected_delta numeric
@attribute CountStmt_delta numeric
@attribute s13 numeric
@attribute s18 numeric
@attribute s46 numeric
@attribute s50 numeric
@attribute s75 numeric
@attribute s94 numeric
@attribute s112 numeric
@attribute s118 numeric
@attribute s145 numeric
@attribute s162 numeric
@attribute s174 numeric
@attribute s252 numeric
@attribute s263 numeric
@attribute s286 numeric
@attribute s319 numeric
@attribute s344 numeric
@attribute s370 numeric
@attribute s394 numeric
@attribute s418 numeric
@attribute s423 numeric
@attribute s464 numeric
@attribute s487 numeric
@attribute s500 numeric
@attribute s562 numeric
@attribute s569 numeric
@attribute s620 numeric
@attribute s755 numeric
@attribute s768 numeric
@attribute s782 numeric
@attribute s783 numeric
@attribute s792 numeric
@attribute s980 numeric
@attribute s1095 numeric
@attribute s1262 numeric
@attribute s1267 numeric
@attribute s1275 numeric
@attribute s1277 numeric
@attribute s1306 numeric
@attribute s1308 numeric
@attribute s1351 numeric
@attribute s1420 numeric
@attribute s1427 numeric
@attribute s1631 numeric
@attribute s1733 numeric
@attribute s2030 numeric
@attribute s2218 numeric
@attribute s2245 numeric
@attribute s2584 numeric
@attribute s2959 numeric
@attribute s2984 numeric
@attribute s3207 numeric
@attribute s3266 numeric
@attribute s3336 numeric
@attribute s3719 numeric
@attribute s4101 numeric
@attribute s5029 numeric
@attribute s5652 numeric
@attribute s6776 numeric
@attribute s6826 numeric
@attribute s6890 numeric
@attribute s6960 numeric
@attribute s7053 numeric
@attribute s7068 numeric
@attribute s7237 numeric
@attribute s7729 numeric
@attribute s9832 numeric
@attribute bug_introducing {0,1}

@data
21,0,156,210,3,0.720251,3,null,-1,-68,0,-30,-35,-116,-15,-24,-204,0,-1,-12,0,-2,-95,1,111,0,0,0,10,2,0,1,10,0,18,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,0,0,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21,1,156,4,3,0.720251,2,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,121,0,0,0,11,0,0,1,5,1,9,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
19,2,149,12,1,0,0,null,0,-5,0,0,-5,-5,0,0,-11,0,0,0,0,0,-5,1,11,0,0,2,11,0,0,14,240,5,3,0,0,0,23,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,3,141,2,1,0,1,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111,0,0,0,8,1,1,4,0,0,13,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
19,0,156,2,1,0,0,null,0,-1,0,0,-1,-1,0,0,-1,0,0,0,0,0,-1,1,111,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19,6,186,12,1,0,7,null,0,1,0,1,0,2,0,1,3,0,0,0,0,0,2,1,141,0,0,0,11,1,0,1,15,0,15,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,18,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,6,192,4,1,0,2,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,141,0,0,0,19,1,0,3,14,1,15,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,22,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,6,335,3,1,0,3,null,0,1,0,1,0,2,0,1,4,0,0,0,0,0,2,1,161,0,0,0,19,1,0,4,124,0,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,166,32,1,0.900903,32,null,0,4,0,1,5,8,1,5,32,0,0,1,1,0,6,1,14,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1
18,1,166,69,1,0.900903,69,null,0,23,0,5,23,33,11,17,69,0,2,9,1,0,29,1,12,0,0,0,2,0,0,0,2,0,20,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
19,7,374,111,1,0,111,null,0,29,0,9,22,49,0,8,111,5,1,4,1,0,39,1,1141,0,0,0,110,1,0,2,16,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,8,328,8,1,0,8,null,0,4,0,2,0,8,0,0,8,0,0,0,0,0,6,1,121,0,0,0,11,0,0,0,13,0,16,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,4,180,42,1,0.944601,41,null,0,15,0,10,3,30,2,8,40,0,0,1,0,1,24,1,111,0,0,0,4,0,0,0,21,0,24,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,5,180,17,1,0.944601,17,null,0,3,0,3,1,8,1,1,17,0,0,0,0,1,6,1,111,0,0,0,5,5,0,3,6,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17,6,180,33,1,0.944601,33,null,0,14,0,6,6,28,2,5,33,0,0,1,0,1,19,1,111,0,0,0,6,0,0,2,11,0,8,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,4,255,7,1,0.881291,7,null,0,1,0,1,1,3,0,1,7,1,0,1,0,0,2,1,231,0,0,0,39,1,0,1,6,0,16,0,0,0,4,1,1,0,0,2,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,6,255,3,1,0.881291,2,null,0,1,0,0,1,1,0,1,2,0,0,0,0,0,1,1,211,0,0,0,6,0,0,2,9,0,7,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,301,32,2,0.785826,32,null,0,5,0,2,5,12,1,5,32,0,0,1,1,0,8,1,12,0,0,0,2,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,301,28,2,0.785826,28,null,0,4,0,1,6,9,2,4,28,0,0,2,1,0,6,1,12,0,0,0,2,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,301,4,2,0.785826,2,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,1,0,1,0,1,0,14,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,16,301,27,2,0.785826,11,null,0,-8,1,1,1,-6,1,1,-5,0,0,0,0,0,-7,1,131,0,0,0,51,14,1,11,43,11,44,0,0,0,17,0,1,0,0,0,3,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,1,57,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,22,301,4,2,0.785826,2,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,141,0,0,0,23,5,15,21,33,1,34,0,0,0,19,0,1,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,20,31,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,13,301,87,2,0.785826,57,null,1,9,-2,3,10,23,-1,3,27,3,0,3,0,1,13,1,171,0,0,0,8,3,1,0,39,2,42,0,0,0,23,0,21,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,55,0,0,0,0,0,0,0,17,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,0,0,0,1
18,8,301,10,2,0.785826,5,null,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,111,0,0,0,2,0,11,0,18,0,8,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,2,169,1,1,0,1,null,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,161,0,0,0,6,1,0,2,43,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,7,0,2,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,165,5,1,0,2,null,0,-1,0,-1,1,-2,0,1,-1,0,0,0,0,0,-2,1,111,0,0,0,7,2,0,1,13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,8,295,4,1,0,0,null,0,-2,0,-1,0,-4,0,0,-4,0,0,0,0,0,-3,1,121,0,0,0,1,0,0,0,11,0,16,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,5,235,4,3,0.704778,2,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,121,0,0,0,10,0,1,0,9,0,18,0,0,0,5,0,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
18,2,235,10,3,0.704778,5,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,141,0,0,0,12,1,2,4,18,2,5,0,0,0,9,0,9,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,4,235,10,3,0.704778,5,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,161,0,0,0,6,1,0,0,32,0,0,0,0,0,16,1,2,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,18,11,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,3,235,6,3,0.704778,3,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,121,0,0,0,8,0,0,2,10,1,15,0,0,0,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,2,235,10,3,0.704778,5,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,121,0,0,0,1,0,0,0,5,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,22,235,4,3,0.704778,2,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,141,0,0,0,23,5,5,21,33,1,34,0,0,0,19,0,1,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,20,31,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,2,235,4,3,0.704778,2,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,121,0,0,0,3,0,0,2,7,0,7,0,0,0,1,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
18,9,235,12,3,0.704778,6,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131,0,0,1,17,6,0,4,19,0,0,0,0,0,30,0,5,0,0,0,1,1,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,22,18,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
18,13,235,4,3,0.704778,2,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,171,0,0,0,8,3,0,0,39,2,21,0,0,0,16,0,19,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,22,0,0,0,0,0,0,0,17,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0,0
18,7,235,6,3,0.704778,3,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111,0,0,1,9,3,0,6,7,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,1,235,10,3,0.704778,5,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,121,0,0,0,13,4,0,9,18,2,15,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10,17,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,235,2,3,0.704778,1,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111,0,0,0,4,1,0,0,7,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,235,87,3,0.704778,87,null,1,20,0,10,15,34,8,14,87,0,0,7,1,1,29,1,121,0,0,0,12,0,0,2,2,0,16,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,3,235,12,3,0.704778,10,null,0,1,0,1,0,4,1,1,8,0,0,1,0,0,3,1,111,0,0,0,8,1,1,6,0,0,17,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
18,0,235,14,3,0.704778,7,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111,0,0,0,7,1,0,1,3,0,14,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,235,60,3,0.704778,15,null,-1,-11,0,-3,-5,-23,-1,-2,-30,0,0,1,0,-2,-19,1,111,0,0,0,9,3,0,1,3,0,39,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,235,150,3,0.704778,3,null,-1,-43,0,-21,-22,-76,-14,-17,-144,0,0,-12,0,-2,-62,1,111,0,0,0,9,1,0,1,3,0,15,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,1,235,4,3,0.704778,2,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111,0,0,0,2,1,0,0,5,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,1,235,4,3,0.704778,2,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,121,0,0,0,11,0,0,1,5,1,9,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,1,199,4,1,0.732779,2,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111,0,0,0,6,0,0,1,1,1,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,23,199,59,1,0.732779,20,null,0,2,0,1,2,4,1,1,-19,0,0,1,0,0,3,1,1161,0,0,0,12,0,1,8,32,11,43,0,0,3,19,0,38,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,18,44,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
20,0,199,18,1,0.732779,9,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111,0,0,0,7,1,0,1,2,1,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,10,199,14,1,0.732779,7,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,141,0,0,0,5,0,1,2,5,1,23,0,0,0,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1
20,1,199,10,1,0.732779,8,null,0,2,0,1,2,4,1,2,6,0,0,1,0,0,3,1,11,0,0,0,1,0,0,0,0,1,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20,1,199,2,1,0.732779,1,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111,0,0,0,2,1,0,0,5,1,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21,1,173,90,1,0,90,null,0,25,0,11,25,50,10,16,90,0,1,9,2,0,38,1,1121,0,0,0,4,0,0,0,2,2,22,0,0,0,12,0,4,0,0,0,0,21,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,1
21,2,168,29,1,0,13,null,0,-3,0,-2,-2,-3,-1,1,-2,0,-1,0,0,0,-4,1,161,0,0,0,2,0,0,0,1,11,15,0,0,0,8,0,4,0,0,0,0,31,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1
15,3,147,2,1,0,1,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,161,0,0,0,6,1,0,2,43,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,7,0,2,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,6,212,10,1,0.77935,4,null,0,0,0,0,4,0,0,-2,-2,0,0,0,0,0,0,1,161,0,0,0,9,1,0,4,23,0,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,212,3,1,0.77935,2,null,0,0,0,0,1,-1,0,1,0,0,0,0,0,0,0,1,111,0,0,0,5,0,0,4,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,6,206,10,1,0,4,null,0,0,0,0,4,0,0,-2,-2,0,0,0,0,0,0,0,161,0,0,0,9,1,0,4,22,0,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,11,178,73,2,0.996311,54,null,1,9,0,9,1,12,1,8,35,0,0,1,0,0,18,1,131,0,0,1,39,5,0,159,56,2,54,0,0,0,24,0,97,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
12,4,178,59,2,0.996311,55,null,0,19,0,6,12,39,1,8,51,0,1,0,0,0,24,1,171,0,0,0,1,0,0,1,11,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,8,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
12,2,178,63,2,0.996311,60,null,3,22,0,5,12,36,1,8,57,0,1,0,0,0,27,1,161,0,0,0,3,0,0,12,13,2,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,190,6,1,0,3,null,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,141,0,0,0,12,0,0,1,9,11,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,6,212,3,1,0,3,null,0,1,0,1,0,2,0,1,4,0,0,0,0,0,2,0,161,0,0,0,9,1,0,4,24,0,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,3,187,2,1,0,1,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,6,1,0,2,43,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,7,0,2,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,191,2,1,0,1,null,0,0,0,0,1,-1,0,0,-1,0,0,0,0,0,0,0,111,0,0,0,15,0,0,4,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,8,217,3,1,0,2,null,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,121,0,0,0,3,12,0,0,10,0,16,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2,222,4,1,0.78369,2,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,222,74,1,0.78369,70,null,1,13,0,8,7,25,4,8,66,0,0,4,0,0,21,0,111,0,0,0,15,0,0,2,16,0,15,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
