@relation 'MyAnt-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute commit_hour numeric
@attribute cumulative_bug_count numeric
@attribute nd numeric
@attribute nf numeric
@attribute SEXP numeric
@attribute RatioCommentToCode numeric
@attribute AvgLineCode_delta numeric
@attribute CountStmtExe_delta numeric
@attribute CountDeclmethodNamePrivate_delta numeric
@attribute s11 numeric
@attribute s13 numeric
@attribute s22 numeric
@attribute s27 numeric
@attribute s47 numeric
@attribute s58 numeric
@attribute s61 numeric
@attribute s90 numeric
@attribute s130 numeric
@attribute s178 numeric
@attribute s270 numeric
@attribute s289 numeric
@attribute s348 numeric
@attribute s456 numeric
@attribute s649 numeric
@attribute s656 numeric
@attribute s678 numeric
@attribute s703 numeric
@attribute s759 numeric
@attribute s768 numeric
@attribute s856 numeric
@attribute s1082 numeric
@attribute s1119 numeric
@attribute s1123 numeric
@attribute s1303 numeric
@attribute s1695 numeric
@attribute s1773 numeric
@attribute s1785 numeric
@attribute s1973 numeric
@attribute s1982 numeric
@attribute s1989 numeric
@attribute s2130 numeric
@attribute s2176 numeric
@attribute s2192 numeric
@attribute s2332 numeric
@attribute s2375 numeric
@attribute s2578 numeric
@attribute s2978 numeric
@attribute s3490 numeric
@attribute s3554 numeric
@attribute s3794 numeric
@attribute s4204 numeric
@attribute s4733 numeric
@attribute s4982 numeric
@attribute s4994 numeric
@attribute s5053 numeric
@attribute s5182 numeric
@attribute s5305 numeric
@attribute s5531 numeric
@attribute s5575 numeric
@attribute s6876 numeric
@attribute s7684 numeric
@attribute bug_introducing {0,1}

@data
20,0,1,1,10,4.79,9,6,0,0,121,34,1,4,0,0,14,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
20,0,1,1,11,1.05,1,4,0,0,131,161,1,2,0,0,2,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0
20,1,2,4,12,0.6,0,10,0,0,121,87,1,9,0,1,2,7,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
20,0,2,4,12,1.08,1,6,0,0,141,45,1,2,0,0,3,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
20,0,2,4,12,1.3,1,0,0,0,171,31,1,0,0,0,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,2,4,12,0.53,2,27,0,0,131,57,1,2,0,0,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
22,7,1,1,102,0.69,0,3,0,0,261,92,1,12,1,1,13,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0,24,1,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
7,7,1,1,13,0.67,1,7,0,0,161,394,1,12,1,1,3,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0,24,1,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,16,0.97,1,8,0,0,131,47,1,2,0,0,2,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,4,1,1,17,0.65,-1,6,0,0,141,149,1,0,0,0,3,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,0,0
1,0,1,2,18,0.83,8,116,3,0,121,202,1,4,0,0,4,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,2,18,11.86,1,0,0,0,121,52,1,4,0,0,8,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2,1,1,707,0.2,0,12,0,0,161,331,1,6,0,3,2,210,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,13,0,38,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,2,1,2,687,0.81,0,2,0,0,1101,391,1,15,1,1,2,8,25,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,6,0,12,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0
14,2,1,2,687,0.74,-3,34,0,0,191,345,1,13,1,0,2,7,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1
14,13,1,1,689,0.5,0,2,0,0,151,1123,1,1,1,0,9,13,19,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,2,0,6,0,12,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
2,7,1,1,103,0.67,0,0,0,0,161,93,1,12,1,1,3,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0,24,1,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
16,1,2,13,708,1.18,0,0,0,0,331,220,1,1,0,1,2,7,18,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,9,2,13,708,1.1,0,0,0,0,341,221,1,2,0,1,2,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,6,2,13,708,1.06,0,0,0,0,331,222,1,0,0,1,2,7,18,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,24,2,13,708,0.43,0,1,0,0,341,254,1,4,0,6,3,27,116,0,0,0,0,0,0,0,1,0,3,0,1,0,0,1,0,0,0,11,3,14,9,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,1,2,13,708,1.78,5,45,0,0,3,258,1,0,0,0,8,18,130,0,0,0,0,0,0,0,2,0,0,0,4,0,0,1,0,0,0,26,2,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1
16,1,2,13,708,0.97,17,44,0,0,3,244,1,0,0,4,4,14,12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,18,2,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,0,2,13,708,9.8,0,0,0,0,3,228,1,0,0,0,6,10,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,2,13,708,2.16,3,14,0,0,3,230,1,0,0,0,4,14,14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,18,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,1,2,13,708,1.38,6,49,0,0,3,258,1,0,0,0,8,12,112,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,14,2,0,20,6,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,0,2,13,708,9,1,0,0,0,3,244,1,0,0,0,6,20,112,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,6,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,2,13,708,2.67,4,16,0,0,3,232,1,0,0,0,10,12,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,24,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
16,1,2,13,708,1.17,16,144,0,0,3,264,1,0,0,0,6,14,134,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,32,2,0,16,28,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,1
16,1,2,13,708,3,4,12,0,0,3,232,1,0,0,0,10,12,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,20,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
7,1,1,1,721,0.95,0,0,0,0,111,67,1,1,1,1,3,10,6,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,25,1,1,722,0.43,0,1,0,0,141,54,1,4,0,6,3,26,16,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,10,3,14,12,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,1,5,7,723,1.24,0,0,0,0,181,135,1,1,0,0,2,6,3,0,0,0,0,0,1,0,0,0,3,0,6,0,0,0,0,0,0,0,1,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,5,7,723,1.03,0,0,0,0,121,126,1,1,0,1,2,5,2,0,0,0,0,0,3,0,0,0,3,0,4,0,0,0,0,0,0,0,1,0,0,8,0,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
8,2,5,7,723,0.81,0,2,0,0,1131,149,1,1,0,2,7,12,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,11,0,13,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1
8,2,5,7,723,0.75,0,0,0,0,181,134,1,2,0,0,2,6,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
8,1,5,7,723,0.53,0,0,0,0,151,128,1,1,0,1,3,11,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,5,7,723,1.16,1,26,3,0,1,137,1,0,0,0,4,16,6,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,0,20,17,2,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1
8,1,5,7,723,1.17,0,0,0,0,1,132,1,0,0,0,3,7,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,1,0,8,14,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14,26,1,1,730,0.43,0,1,0,0,141,154,1,4,0,6,3,24,16,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,10,3,14,9,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,1,1,2,731,1.07,11,110,1,22,141,138,1,0,1,0,4,110,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,10,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,11,1,2,731,0.64,0,11,0,21,151,123,1,1,1,0,4,15,24,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,3,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,8,1,1,733,0.67,1,1,0,0,141,39,1,12,1,0,2,6,33,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,3,1,2,734,0.76,0,10,0,0,1151,53,1,11,1,2,7,114,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,13,0,15,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1
12,0,1,2,734,4.14,3,3,0,0,141,28,1,1,1,0,4,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,4,2,2,736,0.47,1,0,0,0,121,15,1,1,1,0,2,18,4,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,2,2,736,0.68,3,7,0,0,131,22,1,12,1,0,2,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,1,1,14,2.1,-1,5,0,0,171,147,1,1,1,0,5,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
16,1,1,3,15,1.51,0,0,0,0,151,34,1,0,1,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,1,3,15,1.12,8,44,0,0,181,60,1,0,1,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1
16,1,1,3,15,1.12,9,50,0,0,1201,76,1,0,1,0,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1
23,7,1,1,0,0.51,0,5,1,0,131,17,1,0,1,0,12,5,215,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,18,1,1,690,0.29,0,0,0,0,131,36,1,1,0,0,3,12,20,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,25,0,30,0,0,2,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0
10,1,1,5,691,1.55,0,4,0,0,191,1129,1,11,1,3,5,118,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,6,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,1,0,0,0
10,4,1,5,691,0.73,-2,10,0,0,151,1208,1,1,1,0,19,132,41,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,4,0,22,2,11,0,0,0,0,0,0,1,1,8,0,0,0,0,0,2,2,0,0,0,0
10,1,1,5,691,1.54,11,49,1,0,161,1242,1,14,1,8,12,132,40,0,0,0,0,0,2,0,0,0,2,142,12,2,0,0,0,0,0,2,2,16,0,18,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
10,1,1,5,691,0.79,10,336,11,0,141,1642,1,124,1,2,22,180,34,0,0,4,0,0,0,0,0,0,10,164,0,4,0,0,0,0,0,0,12,4,2,100,0,2,4,0,0,0,2,0,0,0,0,0,0,0,0,22,0,0,0,1
10,1,1,5,691,1.32,9,46,4,0,181,1156,1,14,1,6,6,120,14,0,0,0,0,0,0,0,0,0,2,1261,0,6,0,0,0,0,0,0,2,40,0,22,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,8,1,1,1,0.49,1,4,-1,0,131,117,1,0,1,0,12,5,225,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,8,1,1,738,0.66,0,1,0,0,141,139,1,12,1,0,2,6,136,0,0,211,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,1,2,739,0.54,0,5,0,0,151,28,1,1,0,1,3,11,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,1,2,739,1.35,0,0,0,0,161,21,1,0,0,0,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
12,4,1,1,741,0.4,0,1,0,0,141,232,1,0,0,0,3,7,13,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,10,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
12,5,1,1,742,0.53,0,3,0,0,131,40,1,11,1,0,2,17,24,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,2,22,0,14,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,5,1,1,743,0.4,0,0,0,0,141,31,1,1,1,0,3,7,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,10,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
13,5,1,1,744,0.79,1,0,0,0,111,131,1,0,0,4,2,24,8,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,1,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,0,1,6,745,7.4,0,0,0,0,121,121,1,0,1,0,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,9,1,6,745,2.22,0,0,0,0,1191,154,1,1,1,6,4,19,2,0,0,0,0,0,0,0,13,0,2,0,2,0,0,0,0,0,0,0,5,8,0,12,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,1,6,745,0.99,0,6,0,0,121,121,1,0,1,0,2,5,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,1,3,0,11,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,1,6,745,1.34,0,8,0,0,121,119,1,0,1,0,2,5,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,3,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,1,6,745,4.39,0,0,0,0,111,128,1,1,1,0,2,5,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,3,1,6,745,0.93,-1,4,1,0,131,119,1,0,1,0,2,5,1,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,1,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,1,1,2,751,1.04,6,45,0,0,141,48,1,1,1,0,4,10,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,2,6,0,14,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,1,1,2,751,0.72,0,2,0,0,171,16,1,1,1,0,2,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1,1,1,696,1.08,0,1,0,0,121,124,1,0,0,0,12,15,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,3,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,3,4,753,2.53,6,4,0,0,311,16,1,12,1,0,2,45,14,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,24,3,4,753,1.08,0,2,0,0,351,103,1,11,1,1,12,444,129,0,0,8,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,1,35,0,21,9,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9,9,3,4,753,0.63,0,2,0,0,351,41,1,12,1,1,2,411,19,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,16,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,8,3,4,753,0.68,0,0,0,0,351,46,1,11,1,0,3,48,12,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,10,0,5,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,9,48,0,0.65,14,63,5,0,281,104,1,0,0,0,12,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,10,2,0,2,14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
16,2,9,48,0,1.53,6,23,0,0,261,44,1,0,0,0,4,10,16,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0
16,0,9,48,0,1.82,13,7,0,0,261,36,1,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0
16,0,9,48,0,2.5,8,7,0,0,241,32,1,0,0,0,4,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0
16,14,9,48,0,0.73,7,47,1,0,241,28,1,0,0,0,6,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,16,0,0,4,0,0,0,0,0,0,0,0,0,0,21,0,4,0,0,0,0
16,0,9,48,0,3,6,4,0,0,241,34,1,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0
16,0,9,48,0,1.17,51,19,0,0,281,50,1,0,0,0,8,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,4,0,0,0,0
16,0,9,48,0,14.75,1,0,0,0,222,30,1,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,9,48,0,4.32,3,4,0,0,242,32,1,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
16,2,9,48,0,2,3,13,0,0,241,86,1,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
16,0,9,48,0,1.21,4,11,0,0,241,30,1,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
16,1,9,48,0,14.75,1,0,0,0,221,28,1,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,9,48,0,2.35,5,17,0,0,221,60,1,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,9,48,0,0.42,12,101,2,0,221,70,1,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,0,20,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
16,0,9,48,0,2.35,5,17,0,0,221,60,1,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,9,48,0,15.25,1,0,0,0,221,32,1,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,9,48,0,2.31,4,13,0,0,221,50,1,0,0,0,6,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,9,48,0,4.13,3,6,0,0,241,64,1,0,0,0,4,22,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,9,48,0,0.49,12,130,10,0,261,130,1,0,0,4,26,38,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,0,0,2,0,0,38,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,32,0,0,0
16,0,9,48,0,0.36,13,84,5,0,261,48,1,0,0,0,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,28,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0
16,0,9,48,0,3,2,7,0,0,261,70,1,0,0,0,6,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
16,0,9,48,0,18,1,0,0,0,221,50,1,0,0,2,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,9,48,0,10.33,1,0,0,0,221,30,1,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,9,48,0,2.5,4,10,0,0,221,48,1,0,0,0,6,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,9,48,0,4.09,3,5,0,0,241,42,1,0,0,0,4,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0
